filename: final/m101_uncorrected.fits
      1 read(6</sc
     15 write(6</s
      1 close(6</s
      1 stat("proj
      1 open("proj
      1 fstat(18</
      1 read(18</s
      1 close(18</
      1 open("proj
      1 lseek(18</
      2 fstat(18</
      1 lseek(18</
      1 read(18</s
      1 lseek(18</
    517 read(18</s
      1 close(18</
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    517 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    517 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    517 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    517 read(4</sc
      1 close(4</s
filename: rawdir/2mass-atlas-990214n-j1110021.fits
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
filename: rawdir
      1 execve("..
      1 stat("rawd
      1 open("imag
      1 openat(AT_
      1 getdents(4
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 fstat(3</s
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      2 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 stat("rawd
      1 lseek(5</s
      2 read(5</sc
      1 write(3</s
      1 lseek(5</s
      1 close(5</s
      1 stat("rawd
      1 getdents(4
      1 close(4</s
      1 close(3</s
      2 open("imag
      1 fstat(3</s
      1 read(3</sc
      1 fstat(4</s
      1 read(3</sc
      1 close(3</s
      1 write(4</s
      1 close(4</s
      2 open("imag
      1 fstat(3</s
      1 read(3</sc
      1 fstat(4</s
      1 read(3</sc
      1 write(4</s
      1 close(4</s
      1 close(3</s
      1 unlink("im
      1 execve("..
      1 stat("rawd
      1 stat("imag
      1 open("imag
      1 fstat(4</s
      1 read(4</sc
      1 stat("imag
      1 lseek(4</s
      1 read(4</sc
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 stat("rawd
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
      1 close(5</s
      1 open("rawd
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("rawd
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
      2 read(5</sc
      1 lseek(5</s
    258 read(5</sc
      1 close(5</s
      1 read(4</sc
filename: diffdir/diff.000005.000007.fits
      1 unlink("di
      2 open("diff
      1 fstat(4</s
      5 write(4</s
      2 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
     15 write(4</s
      1 close(4</s
      1 stat("diff
      1 open("diff
      1 fstat(5</s
      1 read(5</sc
      1 close(5</s
      1 open("diff
      1 lseek(5</s
      2 fstat(5</s
      1 lseek(5</s
      1 read(5</sc
      1 lseek(5</s
     19 read(5</sc
      1 close(5</s
filename: projdir/hdu0_2mass-atlas-990214n-j1200256_area.fits
      1 unlink("pr
      2 open("proj
      1 fstat(6</s
    502 write(6</s
      2 lseek(6</s
      1 read(6</sc
      1 lseek(6</s
      1 read(6</sc
      1 lseek(6</s
      1 read(6</sc
     15 write(6</s
      1 close(6</s
      1 stat("proj
      1 open("proj
      1 fstat(10</
      1 read(10</s
      1 close(10</
      1 open("proj
      1 lseek(10</
      2 fstat(10</
      1 lseek(10</
      1 read(10</s
      1 lseek(10</
    516 read(10</s
      1 close(10</
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    516 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
    516 read(4</sc
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
      2 fstat(4</s
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 read(4</sc
      1 lseek(4</s
      1 close(4</s
      1 open("proj
      1 fstat(4</s
      1 read(4</sc
      1 close(4</s
      1 open("proj
      1 lseek(4</s
